trade_date,code,name,close,pct_chg,amount,turnover_rate,body_abs,prev_body_abs,body_wins_prev,volume_wins_prev,bullish_dual_win,bearish_dual_win,bullish_reversal_dual_win,bullish_continuation_dual_win,bearish_reversal_dual_win,bearish_continuation_dual_win,fire_k,fire_k_dual_win,fire_k_volume_expanded,attack_k,days_since_attack,retains_attack_close,center_not_falling_5d,volume_contracting_5d,range_contracting_5d,pre_ignition_window,ret_5d,prior_ret_5d,delta_net_displacement_5d,ret_10d,path_efficiency_5d,prior_path_efficiency_5d,delta_path_efficiency_5d,path_efficiency_10d,volume_intensity_5d,prior_volume_intensity_5d,delta_volume_intensity_5d,vp_conversion_efficiency_5d,prior_vp_conversion_efficiency_5d,delta_vp_conversion_efficiency_5d,near_or_breaks_20d_high,price_efficiency_improving,quiet_rising_efficiency,scan_score,effective_pre_close,pre_close_source,name_source,close_to_close_pct,board_bucket,daily_limit_pct,daily_limit_pct_source,ipo_no_limit_days,listing_trade_number,listing_age_source,price_limit_active,price_limit_active_source,market_session_number,market_session_source,adjacent_market_session,board_normalized_move,limit_up_price,limit_up_price_source,reported_limit_up_streak,reported_limit_up_streak_source,is_limit_up,is_first_limit_up,limit_up_streak,limit_up_streak_source,limit_up_sequence_status,is_one_price_limit_up,price_attack_k,days_since_price_attack,price_attack_close,last_price_attack_date,price_attack_dual_win,price_attack_volume_expanded,retains_price_attack_close,priority_score,quality_evidence_count,attack_registry,mandatory_accounting,accounting_reason,discovery_lane,mandatory_compare_seed,mandatory_reason,review_status,global_rank,priority_rank,lane_rank,first_limit_up_rank,first_seen_date,as_of_date,point_in_time_state_unknown,future_data_used,future_data_status,audit_key,report_included,report_reject_code,report_mandatory_total,report_accounting_total,report_included_total,report_mandatory_included,report_accounting_included,silent_drop_count,unrendered_mandatory_codes,unrendered_accounting_codes,permission_status,first_planned_date,first_reported_date,first_delivery_receipt_id,first_delivery_receipt_at,coverage_status,registry_expected_total,registry_accounted_total,limit_up_expected_total,limit_up_accounted_total,first_limit_expected_total,first_limit_accounted_total,streak_expected_total,streak_accounted_total,seed_expected_total,seed_accounted_total,unaccounted_registry_codes,unaccounted_limit_up_codes,unaccounted_first_limit_codes,unaccounted_streak_codes,unaccounted_seed_codes,input_coverage_status,input_total_rows,input_usable_rows,input_previous_trade_date,input_previous_total_rows,input_previous_row_ratio,history_guard_version,history_guard_mode,price_attack_age_market_sessions,price_attack_span_reviewed_suspension_count,price_attack_span_unexplained_gap_count,price_attack_span_unknown_reference_rows,price_attack_acceptance_usable,legacy_attack_age_market_sessions,legacy_attack_span_reviewed_suspension_count,legacy_attack_span_unexplained_gap_count,legacy_attack_span_unknown_reference_rows,legacy_attack_acceptance_usable,pre_ignition_semantic_usable,history_report_eligible,history_report_reject_code,history_semantic_reason_codes,history_scope_missing_bar_count,history_scope_reviewed_suspension_count,history_scope_unexplained_gap_count,history_reference_unknown_rows,history_ledger_status,history_ledger_sha256,historical_sentinels_passed,historical_sentinel_count,historical_sentinel_evidence,scan_version
2026-09-14,301132,满坤科技,58.37,20.004,898002257.0,17.51297,10.809999999999995,0.5300000000000011,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.41229131381563033,0.05326197757390405,0.3590293362417263,0.4875127420998979,1.1190849219833092,0.398125991288223,0.7209589306950862,0.9707542260306219,1.8084146883645005,0.967198735501492,0.8412159528630084,0.22798493977534523,0.05506828702199217,0.17291665275335305,True,True,False,8,48.64,SUPPLIED,SPOT_SAME_DAY,20.004111842105267,CHINEXT,20.0,RULE_FALLBACK,5,994,DATABASE_FULL_HISTORY,True,AUTHORITATIVE_LIMIT_PRICE,8725,DATABASE_MARKET_CALENDAR,True,1.0002055921052633,58.37,EASTMONEY_LIMIT_UP_POOL,1.0,EASTMONEY_LIMIT_UP_POOL,True,True,1,EASTMONEY_LIMIT_UP_POOL,REPORTED_POINT_IN_TIME,False,True,0.0,58.37,2026-09-14,True,True,True,8,6,True,True,FIRST_LIMIT_UP,FIRST_LIMIT_UP,True,FIRST_LIMIT_UP_HIGH_QUALITY,PENDING_MANDATORY_REVIEW,1,6,4,3,2026-09-08,2026-09-14,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-14|301132,True,,48,56,76,48,56,0,,,PENDING_REVIEW,2026-09-14,,,,PASS,305,305,56,56,45,45,11,11,48,48,,,,,,PASS,5550,5550,2026-09-11,5550,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,0.0,0,0,0,False,0.0,0,0,0,False,False,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-14,300903,科翔股份,108.3,20.0,3508513363.0,9.93315,19.299999999999997,5.239999999999995,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.21467025572005394,-0.04314230521571161,0.25781256093576554,0.16226658081133283,0.7952384461504196,-0.23550230032453137,1.030740746474951,0.35809589536147574,0.9875618803383517,0.8121273470652899,0.1754345332730618,0.21737397928573862,-0.05312258646579382,0.27049656575153247,True,True,False,8,90.25,SUPPLIED,SPOT_SAME_DAY,19.999999999999996,CHINEXT,20.0,RULE_FALLBACK,5,1423,DATABASE_FULL_HISTORY,True,AUTHORITATIVE_LIMIT_PRICE,8725,DATABASE_MARKET_CALENDAR,True,0.9999999999999998,108.3,EASTMONEY_LIMIT_UP_POOL,1.0,EASTMONEY_LIMIT_UP_POOL,True,True,1,EASTMONEY_LIMIT_UP_POOL,REPORTED_POINT_IN_TIME,False,True,0.0,108.3,2026-09-14,True,True,True,8,6,True,True,FIRST_LIMIT_UP,FIRST_LIMIT_UP,True,FIRST_LIMIT_UP_HIGH_QUALITY,PENDING_MANDATORY_REVIEW,2,9,6,1,2026-09-14,2026-09-14,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-14|300903,True,,48,56,76,48,56,0,,,PENDING_REVIEW,2026-09-14,,,,PASS,305,305,56,56,45,45,11,11,48,48,,,,,,PASS,5550,5550,2026-09-11,5550,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,0.0,0,0,0,False,0.0,0,0,0,False,False,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-14,301520,万邦医药,63.6,20.0,749438168.0,38.71222,9.300000000000004,3.200000000000003,True,True,True,False,True,False,False,False,True,True,False,True,0.0,True,True,False,False,False,0.04760336023719325,-0.009463207701093101,0.05706656793828635,0.037689672050905676,0.09561373408299743,-0.035780430399090665,0.1313941644820881,0.049438702685181767,0.9735121798027784,0.7271476625630567,0.24636451723972164,0.048898576951381445,-0.013014148553729926,0.06191272550511137,False,True,False,8,53.0,SUPPLIED,SPOT_SAME_DAY,19.999999999999996,CHINEXT,20.0,RULE_FALLBACK,5,719,DATABASE_FULL_HISTORY,True,AUTHORITATIVE_LIMIT_PRICE,8725,DATABASE_MARKET_CALENDAR,True,0.9999999999999998,63.6,EASTMONEY_LIMIT_UP_POOL,1.0,EASTMONEY_LIMIT_UP_POOL,True,True,1,EASTMONEY_LIMIT_UP_POOL,REPORTED_POINT_IN_TIME,False,True,0.0,63.6,2026-09-14,True,False,True,8,4,True,True,FIRST_LIMIT_UP,FIRST_LIMIT_UP,True,FIRST_LIMIT_UP_HIGH_QUALITY,PENDING_MANDATORY_REVIEW,3,17,13,25,2026-09-08,2026-09-14,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-14|301520,True,,48,56,76,48,56,0,,,PENDING_REVIEW,2026-09-14,,,,PASS,305,305,56,56,45,45,11,11,48,48,,,,,,PASS,5550,5550,2026-09-11,5550,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,0.0,0,0,0,False,0.0,0,0,0,False,False,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-14,688137,近岸蛋白,76.8,20.0,648451714.0,13.02749,11.469999999999999,3.989999999999995,True,True,True,False,True,False,False,False,True,True,True,True,0.0,True,True,False,False,False,0.24736072762709105,-0.10469681547186271,0.35205754309895376,0.1167660316998691,0.5247895481542247,-0.4867874381118691,1.011576986266094,0.17010641971526863,1.1663185622679224,0.7776315911425223,0.38868697112540007,0.21208676225309725,-0.13463549663413063,0.34672225888722785,False,True,False,8,64.0,SUPPLIED,SPOT_SAME_DAY,19.999999999999996,STAR,20.0,RULE_FALLBACK,5,959,DATABASE_FULL_HISTORY,True,AUTHORITATIVE_LIMIT_PRICE,8725,DATABASE_MARKET_CALENDAR,True,0.9999999999999998,76.8,EASTMONEY_LIMIT_UP_POOL,1.0,EASTMONEY_LIMIT_UP_POOL,True,True,1,EASTMONEY_LIMIT_UP_POOL,REPORTED_POINT_IN_TIME,False,True,0.0,76.8,2026-09-14,True,True,True,8,5,True,True,FIRST_LIMIT_UP,FIRST_LIMIT_UP,True,FIRST_LIMIT_UP_HIGH_QUALITY,PENDING_MANDATORY_REVIEW,4,13,9,9,2026-09-08,2026-09-14,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-14|688137,True,,48,56,76,48,56,0,,,PENDING_REVIEW,2026-09-14,,,,PASS,305,305,56,56,45,45,11,11,48,48,,,,,,PASS,5550,5550,2026-09-11,5550,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,0.0,0,0,0,False,0.0,0,0,0,False,False,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-14,300430,*ST益通,5.58,20.0,187001947.0,14.00213,0.9199999999999999,0.1900000000000004,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.17226890756302526,0.01492537313432818,0.15734353442869708,0.18976545842217485,0.6269889107367979,0.2578405452318209,0.369148365504977,0.5704796054070143,1.6802701654943784,1.1945299435470158,0.48574022194736255,0.10252452915054845,0.012494766845282291,0.09002976230526616,True,True,False,8,4.65,SUPPLIED,SPOT_SAME_DAY,19.999999999999996,CHINEXT,20.0,RULE_FALLBACK,5,1624,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8725,DATABASE_MARKET_CALENDAR,True,0.9999999999999998,5.58,CALCULATED_FROM_RULE_FALLBACK,,,True,True,1,COMPUTED_FROM_DAILY_BARS,COMPUTED_FROM_DAILY_BARS,False,True,0.0,5.58,2026-09-14,True,True,True,8,6,True,True,FIRST_LIMIT_UP,FIRST_LIMIT_UP,True,FIRST_LIMIT_UP_HIGH_QUALITY,PENDING_MANDATORY_REVIEW,5,10,7,5,2026-09-14,2026-09-14,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-14|300430,True,,48,56,76,48,56,0,,,PENDING_REVIEW,2026-09-14,,,,PASS,305,305,56,56,45,45,11,11,48,48,,,,,,PASS,5550,5550,2026-09-11,5550,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,0.0,0,0,0,False,0.0,0,0,0,False,False,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-14,301528,多浦乐,73.0,19.379,406250176.0,12.49019,12.0,1.6499999999999986,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.24807659428962214,0.03797692990239576,0.21009966438722638,0.2954747116237799,1.0001452930532688,0.5717369250655701,0.42840836798769877,0.9396127779467869,1.347085414707427,0.8861761254198808,0.46090928928754615,0.18415802857126312,0.04285483304394128,0.14130319552732185,True,True,False,8,61.15,SUPPLIED,SPOT_SAME_DAY,19.37857726901062,CHINEXT,20.0,RULE_FALLBACK,5,739,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8725,DATABASE_MARKET_CALENDAR,True,0.968928863450531,73.38,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,True,0.0,73.0,2026-09-14,True,True,True,8,6,True,False,,LOUD_ATTACK,False,,DISCOVERY_ONLY,6,52,4,,2026-09-14,2026-09-14,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-14|301528,True,,48,56,76,48,56,0,,,DISCOVERY_ONLY,2026-09-14,,,,PASS,305,305,56,56,45,45,11,11,48,48,,,,,,PASS,5550,5550,2026-09-11,5550,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,0.0,0,0,0,False,0.0,0,0,0,False,False,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-14,688622,*ST禾信,116.85,16.628,123294271.0,1.53964,9.969999999999999,0.1700000000000017,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.17413585209003224,0.11971197119711974,0.0544238808929125,0.3146939693969397,0.6584264199483131,0.389264704165714,0.26916171578259906,0.5501581771122095,1.0324578246077385,1.6807527138011726,-0.6482948891934341,0.16866146775166496,0.07122521368796746,0.0974362540636975,True,True,False,8,100.19,SUPPLIED,SPOT_SAME_DAY,16.62840602854576,STAR,20.0,RULE_FALLBACK,5,1202,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8725,DATABASE_MARKET_CALENDAR,True,0.8314203014272881,120.23,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,True,0.0,116.85,2026-09-14,True,True,True,8,6,True,False,,LOUD_ATTACK,False,,DISCOVERY_ONLY,7,54,6,,2026-09-14,2026-09-14,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-14|688622,True,,48,56,76,48,56,0,,,DISCOVERY_ONLY,2026-09-14,,,,PASS,305,305,56,56,45,45,11,11,48,48,,,,,,PASS,5550,5550,2026-09-11,5550,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,0.0,0,0,0,False,0.0,0,0,0,False,False,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-14,688383,新益昌,142.77,16.547,723186090.0,5.14252,22.870000000000005,3.4000000000000057,True,True,True,False,True,False,False,False,True,True,True,True,0.0,True,True,False,False,False,0.10272650034757103,-0.004536367830232257,0.10726286817780328,0.09772412732584956,0.2873207972132683,-0.02280318931962643,0.31012398653289475,0.17561496909218155,1.3507135958691354,0.9213367527651498,0.4293768431039856,0.07605350287561904,-0.004923680528989583,0.08097718340460863,True,True,False,8,122.5,SUPPLIED,SPOT_SAME_DAY,16.546938775510213,STAR,20.0,RULE_FALLBACK,5,1306,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8725,DATABASE_MARKET_CALENDAR,True,0.8273469387755107,147.0,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,True,0.0,142.77,2026-09-14,True,True,True,8,6,True,False,,LOUD_ATTACK,False,,DISCOVERY_ONLY,8,55,7,,2026-09-08,2026-09-14,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-14|688383,True,,48,56,76,48,56,0,,,DISCOVERY_ONLY,2026-09-14,,,,PASS,305,305,56,56,45,45,11,11,48,48,,,,,,PASS,5550,5550,2026-09-11,5550,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,0.0,0,0,0,False,0.0,0,0,0,False,False,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-14,301021,英诺激光,86.22,15.732,1495321594.0,11.9028,13.719999999999999,1.8299999999999983,True,True,True,False,True,False,False,False,True,True,True,True,0.0,True,True,False,False,False,0.1652926071090688,-0.0824652777777779,0.2477578848868467,0.0691964285714286,0.5572318840891421,-0.348704362631945,0.9059362467210872,0.12979469480242967,1.178895834321709,0.8869842743140951,0.291911560007614,0.14020967951267022,-0.09297264919555456,0.23318232870822478,True,True,False,8,74.5,SUPPLIED,SPOT_SAME_DAY,15.73154362416107,CHINEXT,20.0,RULE_FALLBACK,5,1261,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8725,DATABASE_MARKET_CALENDAR,True,0.7865771812080535,89.4,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,True,0.0,86.22,2026-09-14,True,True,True,8,6,True,False,,LOUD_ATTACK,False,,DISCOVERY_ONLY,9,56,8,,2026-09-08,2026-09-14,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-14|301021,True,,48,56,76,48,56,0,,,DISCOVERY_ONLY,2026-09-14,,,,PASS,305,305,56,56,45,45,11,11,48,48,,,,,,PASS,5550,5550,2026-09-11,5550,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,0.0,0,0,0,False,0.0,0,0,0,False,False,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
2026-09-14,300151,昌红科技,18.66,15.328,708630231.0,10.99917,2.4800000000000004,0.17999999999999972,True,True,True,False,False,True,False,False,True,True,True,True,0.0,True,True,False,False,False,0.1561338289962826,-0.033532934131736414,0.189666763128019,0.11736526946107784,0.6301161823279617,-0.31703389550520245,0.9471500778331642,0.33195610223641053,1.2555331554323197,0.7612901263438903,0.49424302908842943,0.12435659569859848,-0.04404750957795676,0.16840410527655525,True,True,False,8,16.18,SUPPLIED,SPOT_SAME_DAY,15.32756489493201,CHINEXT,20.0,RULE_FALLBACK,5,1625,DATABASE_FULL_HISTORY,True,LISTING_AGE_AFTER_IPO_WINDOW,8725,DATABASE_MARKET_CALENDAR,True,0.7663782447466005,19.42,CALCULATED_FROM_RULE_FALLBACK,,,False,False,0,COMPUTED_FROM_DAILY_BARS,NOT_LIMIT_UP,False,True,0.0,18.66,2026-09-14,True,True,True,8,6,True,False,,LOUD_ATTACK,False,,DISCOVERY_ONLY,10,58,10,,2026-09-14,2026-09-14,True,,UNKNOWN_POINT_IN_TIME_SECURITY_STATUS,2026-09-14|300151,True,,48,56,76,48,56,0,,,DISCOVERY_ONLY,2026-09-14,,,,PASS,305,305,56,56,45,45,11,11,48,48,,,,,,PASS,5550,5550,2026-09-11,5550,1.0,V02_HISTORY_GUARD_R1_20260908,FORMAL_SCAN_GUARD,0.0,0,0,0,False,0.0,0,0,0,False,False,True,,,0,0,0,0,REVIEWED_ANNOUNCEMENTS_PLUS_PERSISTED_DATED_SUSPENSIONS,d162eb45bfcc0f76c4eaba97419d2bc78c38619234f8d01f9ba548b69f4e7990,True,3,LEGACY_FEED_ARTIFACT_PLUS_V02_FIRST_LIMIT_REPLAY,0.2
